"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"sapfdnut",2003,5,0.0236666666666667,0.0341666666666667,0.004,,0.004,7.58333333333333,0,0,1,,1,0
"sapfdnut",2003,7,0.026,0.00666666666666667,0.004,,0.00566666666666667,39.6666666666667,0,0,1,,0,0
"sapfdnut",2003,8,0.0323333333333333,0.0075,0.004,,0.004,24.7166666666667,0,0,1,,1,0
"sapfdnut",2003,9,0.0148333333333333,0.0176666666666667,0.0106666666666667,0.00666666666666667,0.0173333333333333,7.13333333333333,0,0,0,0,0,0
"sapfdnut",2003,10,0.0455,0.0141666666666667,0.004,,0.004,7.36666666666667,0,0,1,,1,0
"sapfdnut",2003,11,0.0466666666666667,0.0261666666666667,0.004,,0.00466666666666667,5.86666666666667,0,0,1,,1,0
"sapfdnut",2003,12,0.0466666666666667,0.012,0.004,,0.004,2.18333333333333,0,0,1,,1,0
"sapfdnut",2004,1,0.1075,0.00966666666666667,0.004,,0.00833333333333333,1.91666666666667,0,0,1,,0,0
"sapfdnut",2004,2,0.086,0.0176666666666667,0.004,,0.004,1.43333333333333,0,0,1,,1,0
"sapfdnut",2004,3,0.0658333333333333,0.0125,0.004,,0.004,7.25,0,0,1,,1,0
"sapfdnut",2004,4,0.0728333333333333,0.0205,0.004,,0.004,9.23333333333333,0,0,1,,1,0
"sapfdnut",2004,5,0.075,,0.004,,0.004,15.0666666666667,0,,1,,1,0
"sapfdnut",2004,6,0.148833333333333,0.008,0.004,,0.004,26.9,0,0,1,,1,0
"sapfdnut",2004,7,0.160666666666667,,0.004,,0.004,14.9666666666667,0,,1,,1,0
"sapfdnut",2004,8,0.184333333333333,,,,0.00566666666666667,22.1666666666667,0,,,,0,0
"saphdnut",2002,3,0.023,0.0176666666666667,0.004,,0.0133333333333333,,0,0,1,,0,
"saphdnut",2002,4,0.0253333333333333,0.0593333333333333,0.004,0.013,0.017,3.8,0,0,1,0,0,0
"saphdnut",2002,5,0.04,0.0546666666666667,0.004,,0.0196666666666667,5,0,0,1,,0,0
"saphdnut",2002,6,0.0313333333333333,0.0293333333333333,0.013,0.00766666666666667,0.0206666666666667,11.5333333333333,0,0,0,0,0,0
"saphdnut",2002,7,0.0513333333333333,0.0153333333333333,0.006,0.0143333333333333,0.0203333333333333,33.9,0,0,0,0,0,0
"saphdnut",2002,8,0.0563333333333333,0.175,0.0103333333333333,0.000333333333333333,0.0106666666666667,6.85,0,0,0,0,0,0
"saphdnut",2002,9,0.046,0.186333333333333,0.00866666666666667,0.01,0.0186666666666667,3.06666666666667,0,0,0,0,0,0
"saphdnut",2002,10,0.0456666666666667,0.119333333333333,0.004,,0.0186666666666667,1.33333333333333,0,0,1,,0,0
"saphdnut",2002,11,0.0543333333333333,0.12,0.004,,0.022,0.15,0,0,1,,0,0
"saphdnut",2002,12,0.0346666666666667,0.0296666666666667,0.004,,0.004,2.93333333333333,0,0,1,,1,0
"saphdnut",2003,1,0.0305,0.0586666666666667,0.004,,0.0101666666666667,0.633333333333333,0,0,1,,0,0
"saphdnut",2003,2,0.024,0.0496666666666667,0.004,,0.00766666666666667,1.66666666666667,0,0,1,,0,0
"saphdnut",2003,3,0.018,0.0703333333333333,0.004,,0.01,1.71666666666667,0,0,1,,0,0
"saphdnut",2003,4,0.0176666666666667,0.0695,0.004,,0.0163333333333333,4.66666666666667,0,0,1,,0,0
"saphdnut",2003,5,0.0236666666666667,0.056,0.004,,0.004,4.45,0,0,1,,1,0
"saphdnut",2003,7,0.032,0.0463333333333333,0.004,,0.00933333333333333,12.85,0,0,1,,0,0
"saphdnut",2003,8,0.033,0.0333333333333333,0.005,0.0186,0.0231666666666667,11.0333333333333,0,0,1,0,0,0
"saphdnut",2003,9,0.017,0.0238333333333333,0.0141666666666667,0.009,0.0231666666666667,6.51666666666667,0,0,0,0,0,0
"saphdnut",2003,10,0.0483333333333333,0.0335,0.004,,0.004,4.56666666666667,0,0,1,,1,0
"saphdnut",2003,11,0.0473333333333333,0.0341666666666667,0.004,,0.004,2.95,0,0,1,,1,0
"saphdnut",2003,12,0.0391666666666667,0.0186666666666667,0.004,,0.004,1.73333333333333,0,0,1,,1,0
"saphdnut",2004,1,0.100666666666667,0.0101666666666667,0.004,,0.0065,1.48333333333333,0,0,1,,0,0
"saphdnut",2004,2,0.0866666666666667,0.0125,0.004,,0.004,1.38333333333333,0,0,1,,1,1
"saphdnut",2004,3,0.0683333333333333,0.0178333333333333,0.004,,0.004,4.01666666666667,0,0,1,,1,0
"saphdnut",2004,4,0.0766666666666667,0.0358333333333333,0.004,,0.00433333333333333,7.4,0,0,1,,1,0
"saphdnut",2004,5,0.0795,,0.004,,0.004,10.2666666666667,0,,1,,1,0
"saphdnut",2004,6,0.160666666666667,0.00616666666666667,0.004,,0.00433333333333333,41.85,0,0,1,,1,0
"saphdnut",2004,7,0.183666666666667,,0.004,,0.004,74.75,0,,1,,1,0
"saphdnut",2004,8,0.233833333333333,,,,0.013,10.55,0,,,,0,0
"saphdnut",2004,9,0.128333333333333,,,0.0183333333333333,0.0255,4.03333333333333,0,,,0,0,0
"saphdnut",2004,10,0.0991666666666667,0.0236666666666667,0.004,,0.00766666666666667,3.88333333333333,0,0,1,,0,0
"saphdnut",2004,11,0.129166666666667,0.0455,0.004,,0.01,3.31666666666667,0,0,1,,0,0
"saphdnut",2004,12,0.114666666666667,0.0265,0.004,,0.00633333333333333,3.23333333333333,0,0,1,,1,0
"saphdnut",2005,1,0.0222,0.0184166666666667,0.004,,0.00533333333333333,2.11666666666667,0,0,1,,0,0
"saphdnut",2005,2,0.0213333333333333,0.0193166666666667,0.004,,0.004,3.61666666666667,0,0,1,,1,0
"saphdnut",2005,3,0.0184833333333333,0.0209166666666667,0.004,,0.004,,0,0,1,,1,
"saphdnut",2005,4,0.0117166666666667,0.0367333333333333,0.004,,0.00515,5.06666666666667,0,0,1,,1,0
"saphdnut",2005,5,0.0213166666666667,0.0358833333333333,0.004,,0.004,4.93333333333333,0,0,1,,1,0
"saphdnut",2005,6,0.0302833333333333,0.0756833333333333,0.004,,0.00778333333333333,3.91666666666667,0,0,1,,0,0
"saphdnut",2005,7,0.0349666666666667,0.0225,0.004,,0.004,10.5666666666667,0,0,1,,1,0
"saphdnut",2005,8,0.0292,,,,0.0203333333333333,,0,,,,0,
"saphdnut",2005,9,0.0417833333333333,0.01425,0.004,,0.004,,0,0,1,,1,
"saphdnut",2005,10,0.0477,0.0662833333333333,0.004,,0.0200833333333333,,0,0,1,,0,
"saphdnut",2005,11,0.0426666666666667,0.0489833333333333,0.004,,0.0150833333333333,,0,0,1,,0,
"saphdnut",2005,12,0.0478,0.0336333333333333,0.004,,0.00743333333333333,,0,0,1,,0,
"saphdnut",2006,1,0.0349666666666667,0.0289333333333333,0.004,,0.004,4.9,0,0,1,,1,0
"saphdnut",2006,2,0.0209,0.0205,0.004,,0.004,4.26666666666667,0,0,1,,1,0
"saphdnut",2006,3,0.0232333333333333,0.0174,0.004,,0.004,4.53333333333333,0,0,1,,1,0
"saphdnut",2006,4,0.0216,0.0310666666666667,0.004,,0.004,8.96666666666667,0,0,1,,1,0
"saphdnut",2006,5,0.0342,0.0302333333333333,0.004,,0.004,6.13333333333333,0,0,1,,1,0
"saphdnut",2006,6,0.0341333333333333,0.0474666666666667,0.004,,0.004,5.3,0,0,1,,1,0
"saphdnut",2006,7,0.0567666666666667,0.1078,0.004,,0.004,4.46666666666667,0,0,1,,1,1
"saphdnut",2006,8,0.0520333333333333,0.0466,0.00883333333333333,,0.00453333333333333,15,0,0,0,,1,0
"saphdnut",2006,9,0.0456333333333333,,0.004,,0.004,5.1,0,,1,,1,0
"saphdnut",2006,10,0.0554,0.0431,0.004,,0.004,4.53333333333333,0,0,1,,1,0
"saphdnut",2006,11,0.0374666666666667,0.0182666666666667,0.004,,0.004,11.3333333333333,0,0,1,,1,0
"saphdnut",2006,12,0.0384666666666667,0.0158,0.004,,0.004,7.9,0,0,1,,1,0
"saphdnut",2007,1,0.0400666666666667,0.0161666666666667,0.004,,0.004,4,0,0,1,,1,0
"saphdnut",2007,2,0.0247,0.01095,0.004,,0.004,4.55,0,0,1,,1,0
"saphdnut",2007,3,0.0213,0.0215,0.004,,0.004,7.85,0,0,1,,1,0
"saphdnut",2007,4,0.02545,0.0122,0.004,,0.004,8.05,0,0,1,,1,0
"saphdnut",2007,5,0.0363,0.0618,0.004,,0.004,2.45,0,0,1,,1,0
"saphdnut",2007,6,0.0022,0.0458,0.004,,0.004,11.3,0,0,1,,1,0
"saphdnut",2007,7,0.00285,0.06435,0.004,,0.004,9.7,0,0,1,,1,0
"saphdnut",2007,8,,0.03705,0.004,,0.004,15.65,,0,1,,1,0
"saphdnut",2007,9,0.0557,0.06655,0.004,,0.004,10.45,0,0,1,,1,0
"saphdnut",2007,10,0.0611,0.0888,0.004,,0.004,4.2,0,0,1,,1,0
"saphdnut",2007,11,0.04775,0.02405,0.004,,0.004,3,0,0,1,,1,0
"saphdnut",2007,12,0.0653,0.08445,0.004,,0.004,2.35,0,0,1,,1,0
"saphdnut",2008,1,0.0345,0.0195,0.004,,0.004,4.45,0,0,1,,1,0
"saphdnut",2008,2,0.0305,0.0515,0.004,,0.004,4.6,0,0,1,,1,0
"saphdnut",2008,3,0.0205,0.0415,0.004,,0.004,4.7,0,0,1,,1,0
"saphdnut",2008,4,0.0265,0.0385,0.004,,0.0135,3.7,0,0,1,,0,0
"saphdnut",2008,5,0.0245,0.0785,0.004,,0.004,7.85,0,0,1,,1,0
"saphdnut",2008,6,0.054,0.0955,0.004,,0.004,4.95,0,0,1,,1,0
"saphdnut",2008,7,0.1565,0.0425,0.004,,0.004,17.6,0,0,1,,1,0
"saphdnut",2008,8,0.068,,0.004,,0.004,34.6,0,,1,,1,0
"saphdnut",2008,9,0.0615,0.0645,0.004,,0.004,6.65,0,0,1,,1,0
"saphdnut",2008,10,0.0535,0.107,0.004,,0.004,9.25,0,0,1,,1,0
"saphdnut",2008,11,0.0445,0.062,0.004,,0.004,3.5,0,0,1,,1,0
"saphdnut",2008,12,0.0435,0.0515,0.004,,0.004,5.45,0,0,1,,1,0
"saphdnut",2009,1,0.03565,0.055,0.004,,0.004,4.81,0,0,1,,1,0
"saphdnut",2009,2,0.03635,0.05115,0.004,,0.004,2.635,0,0,1,,1,0
"saphdnut",2009,3,0.02505,0.0674,0.004,,0.004,2.715,0,0,1,,1,0
"saphdnut",2009,4,0.01915,0.075,0.004,,0.004,2.705,0,0,1,,1,0
"saphdnut",2009,5,0.0356,0.1145,0.004,,0.01165,4.52,0,0,1,,0,0
"saphdnut",2009,6,0.0381,0.117,0.004,,0.004,3.695,0,0,1,,1,0
"saphdnut",2009,7,0.051,0.1595,0.004,,0.0075,6.99,0,0,1,,0,0
"saphdnut",2009,8,0.0508,0.1196,0.004,,0.00405,7.28,0,0,1,,1,0
"saphdnut",2009,9,0.05965,0.0945,0.004,,0.004,6.25,0,0,1,,1,0
"saphdnut",2009,10,0.04215,0.0872,0.004,,0.004,2.71,0,0,1,,1,0
"saphdnut",2009,11,0.1159,0.07525,0.004,,0.004,4.74,0,0,1,,1,0
"saphdnut",2009,12,0.04015,0.0582,,,0.004,1.83,0,0,,,1,0
"saphdnut",2010,1,0.04675,,,,0.004,2.97,0,,,,1,0
"saphdnut",2010,2,0.01455,0.0511,0.004,,0.004,4.005,0,0,1,,1,0
"saphdnut",2010,3,0.01625,0.0452,0.004,,0.004,6.84,0,0,1,,1,0
"saphdnut",2010,4,0.0145,0.05145,0.004,,0.004,6.075,0,0,1,,1,0
"saphdnut",2010,5,0.02385,0.06725,0.004,,0.004,9.175,0,0,1,,1,0
"saphdnut",2010,6,0.0426,0.05805,0.004,,0.004,15.505,0,0,1,,1,0
"saphdnut",2010,7,0.04715,0.08465,0.0173,0.003,0.0203,15.69,0,0,0,0,0,0
"saphdnut",2010,8,0.05735,0.1055,0.0803,0.01565,0.09595,6.99,0,0,0,0,0,0
"saphdnut",2010,9,0.04695,0.0846,0.004,,0.00695,10.09,0,0,1,,0,0
"saphdnut",2010,10,0.0167,0.0366,0.004,,0.00485,7.86,0,0,1,,0,0
"saphdnut",2010,11,0.05625,0.0728,0.004,,0.0115,4.775,0,0,1,,0,0
"saphdnut",2010,12,0.07335,0.0679,0.004,,0.01855,3.525,0,0,1,,0,0
"saphdnut",2011,1,0.03565,0.0263,0.004,,0.004,5.84,0,0,1,,1,0
"saphdnut",2011,2,0.03625,,,,0.004,3.06,0,,,,1,0
"saphdnut",2011,3,0.02485,0.04225,0.004,,0.004,2.385,0,0,1,,1,0
"saphdnut",2011,4,0.0283,0.0478,0.004,,0.004,,0,0,1,,1,
"saphdnut",2011,5,0.028,0.0556,0.004,,0.004,,0,0,1,,1,
"saphdnut",2011,6,0.03955,0.08435,0.004,,0.004,,0,0,1,,1,
"saphdnut",2011,7,0.0394,0.0416,0.004,,0.00435,13.09,0,0,1,,1,0
"saphdnut",2011,8,0.0679,0.116,0.00525,0.0022,0.00745,6.34,0,0,0,0,0,0
"saphdnut",2011,9,0.05965,0.113,0.004,,0.0099,1.72,0,0,1,,0,0
"saphdnut",2011,10,0.06025,0.08455,0.004,,0.0185,4.62,0,0,1,,0,0
"saphdnut",2011,11,0.04355,,0.004,,0.01075,2.47,0,,1,,1,0
"saphdnut",2011,12,0.053,,,,0.0061,1.82,0,,,,0,0
"saphdnut",2012,1,0.04715,0.03115,0.004,,0.004,,0,0,1,,1,
"saphdnut",2012,2,0.0321,,,,0.004,3.05,0,,,,1,0
"saphdnut",2012,3,0.02085,,,,,4.85,0,,,,,0
"saphdnut",2012,4,0.02165,,,,0.00465,4.8,0,,,,1,0
"saphdnut",2012,5,,,,,,,,,,,,
"saphdnut",2012,7,,,,,,,,,,,,
"saphdnut",2012,8,0.05875,0.09335,0.0054,0.00665,0.01205,,0,0,0,0,0,
"saphdnut",2012,9,,,,,,,,,,,,
"saphdnut",2012,10,,,,,,,,,,,,
"saphdnut",2012,11,,,,,,,,,,,,
"saphdnut",2012,12,,,,,,,,,,,,
"saphdnut",2013,1,0.03425,0.0538,0.004,,0.004,2.35,0,0,1,,1,0
"saphdnut",2013,2,0.0333,0.04675,,,0.004,,0,0,,,1,
"saphdnut",2013,3,,0.08875,0.004,,0.004,7.9,,0,1,,1,0
"saphdnut",2013,4,0.01365,0.04325,0.004,,0.004,5.5,0,0,1,,1,0
"saphdnut",2013,5,0.04355,0.10645,0.004,,0.004,2.5,0,0,1,,1,0
"saphdnut",2013,6,0.0403,0.13565,0.004,,0.004,6.05,0,0,1,,1,0
"saphdnut",2013,7,0.04415,0.0458,0.004,,0.004,4.3,0,0,1,,1,0
"saphdnut",2013,8,0.0212,0.0278,0.004,,0.004,22.65,0,0,1,,1,0
"saphdnut",2013,9,0.0456,0.0257,0.004,,0.0042,13.45,0,0,1,,1,0
"saphdnut",2013,10,0.04215,,0.0193,0.002,0.0213,6.6,0,,0,0,0,0
"saphdnut",2013,11,0.04105,0.0297,0.004,,0.004,2.55,0,0,1,,1,0
"saphdnut",2013,12,0.0431,0.0536,0.004,,0.004,1.5,0,0,1,,1,0
"saphdnut",2014,1,,,,,,,,,,,,
"saphdnut",2014,2,,,,,,,,,,,,
"saphdnut",2014,3,,,,,,,,,,,,
"saphdnut",2014,4,,,,,,,,,,,,
"saphdnut",2014,5,,,,,,,,,,,,
"saphdnut",2014,6,,,,,,,,,,,,
"saphdnut",2014,7,,,,,,,,,,,,
"saphdnut",2014,8,,,,,,,,,,,,
"saphdnut",2014,9,,,,,,,,,,,,
"saphdnut",2014,10,,,,,,,,,,,,
"saphdnut",2014,11,,,,,,,,,,,,
"saphdnut",2014,12,,,,,,,,,,,,
"saphdnut",2015,1,,,,,,,,,,,,
"saphdnut",2015,2,,,,,,,,,,,,
"saphdnut",2015,3,,,,,,,,,,,,
"saphdnut",2015,4,,,,,,,,,,,,
"saphdnut",2015,5,,,,,,,,,,,,
"saphdnut",2015,6,,,,,,,,,,,,
"saphdnut",2015,7,0.044,0.0356,0.004,,0.004,9.75,0,0,1,,1,0
"saphdnut",2015,8,,,,,,,,,,,,
"saphdnut",2015,9,,,,,,,,,,,,
"saphdnut",2015,10,,,,,,,,,,,,
"saphdnut",2015,11,,,,,,,,,,,,
"saphdnut",2015,12,,,,,,,,,,,,
"saphdnut",2016,1,,,,,,3.695,,,,,,0
"saphdnut",2016,2,,,,,,6.725,,,,,,0
"saphdnut",2016,3,,,,,,5.71,,,,,,0
"saphdnut",2016,4,,,,,,,,,,,,
"saphdnut",2016,5,,,,,,5.13,,,,,,0
"saphdnut",2016,6,,,,,,14.425,,,,,,0
"saphdnut",2016,7,,,,,,15.185,,,,,,0
"saphdnut",2016,8,,,,,,,,,,,,
"saphdnut",2016,9,,,,,,,,,,,,
"saphdnut",2016,10,,,,,,,,,,,,
"saphdnut",2016,11,,,,,,3.755,,,,,,0
"saphdnut",2016,12,,,,,,4.405,,,,,,0
"saphdnut",2017,1,0.0212,0.00815,0.0016,,0.0047,3.73,0,1,1,,1,0
"saphdnut",2017,3,0.0107,0.012,0.0016,,0.0047,3.77,0,0,1,,1,0
"saphdnut",2017,4,0.00835,0.02005,0.0016,,0.0047,4.675,0,0,1,,1,0
"saphdnut",2017,5,0.0145,0.059,0.0016,,0.0047,6.38,0,0,1,,1,0
"saphdnut",2017,6,0.0267,0.01815,0.0018,0.0077,0.0095,10.62,0,0,0,0,0,0
"saphdnut",2017,7,0.03055,0.03295,0.0176,0.01035,0.02795,10.01,0,0,0,0,0,0
"saphdnut",2017,8,0.027,0.0177,0.0103,0.01745,0.02775,,0,0,0,0,0,
"saphdnut",2017,9,0.0368,0.0566,0.0071,0.02105,0.02815,,0,0,0,0,0,
"saphdnut",2017,10,0.0367,0.03215,0.0043,0.00835,0.01265,6.33,0,0,0,0,0,0
"saphdnut",2017,11,0.0324,0.0056,0.0016,,0.0108,3.465,0,1,1,,0,0
"saphdnut",2018,1,0.025,0.0153,0.005,,0.0055,5.93,0,0,1,,1,0
"saphdnut",2018,2,0.0273,0.0062,0.005,,0.0055,5.265,0,1,1,,1,0
"saphdnut",2018,3,0.0168,0.01235,0.005,,0.0102,4.48,0,0,1,,0,0
"saphdnut",2018,4,0.013,0.01125,0.005,,0.0116,6.5,0,0,1,,0,0
"saphdnut",2018,5,0.0149,0.0248,0.005,,0.00935,4.945,0,0,1,,0,0
"saphdnut",2018,6,0.02225,0.08175,0.005,,0.0529,11.415,0,0,1,,0,0
"saphdnut",2018,7,0.0207,0.01255,0.005,,0.01255,11.67,0,0,1,,0,0
"saphdnut",2018,9,0.03315,0.0496,0.006,0.006,0.012,6.85,0,0,0,0,0,0
"saphdnut",2018,10,0.0334,0.0328,0.02005,0.0177,0.03775,6.035,0,0,0,0,0,0
"saphdnut",2018,11,0.0312,0.01155,0.005,,0.0115,3.43,0,0,1,,0,0
"saphdnut",2018,12,0.022,0.03715,0.005,,0.0073,1.795,0,0,1,,0,0
"saphdnut",2019,1,0.01485,0.01325,0.0016,,0.01165,1.765,0,0,1,,0,0
"saphdnut",2019,2,0.00955,0.00855,0.0016,,0.0067,2.425,0,1,1,,1,0
"saphdnut",2019,3,0.01255,0.01085,0.0016,,0.0365,4.635,0,0,1,,0,0
"saphdnut",2019,4,0.01105,0.01535,0.0016,,0.0103,5.455,0,0,1,,0,0
"saphdnut",2019,5,0.0216,0.024,0.0016,,0.01575,9.78,0,0,1,,0,0
"saphdnut",2019,6,0.0284,0.01435,0.0016,,0.00675,7.035,0,0,1,,0,0
"saphdnut",2019,7,0.0432,0.02085,0.0019,,0.0055,11.335,0,0,0,,1,0
"saphdnut",2019,8,0.033,0.0296,0.0076,,0.01845,9.97,0,0,0,,0,0
"saphdnut",2019,9,0.03835,0.02965,0.0016,,0.01155,7.78,0,0,1,,0,0
"saphdnut",2019,10,0.0373,0.0732,0.00265,,0.0177,2.66,0,0,0,,0,0
"saphdnut",2019,11,0.029,0.02585,0.0016,,0.0055,3.95,0,0,1,,1,0
"saphdnut",2019,12,0.02705,0.0142,0.0016,,0.0158,6.28,0,0,1,,0,0
"saphdnut",2020,1,0.0189,0.02525,0.0016,,0.0172,6.54,0,0,1,,0,0
"saphdnut",2020,2,0.01025,0.02325,0.0016,,0.00655,2.27,0,0,1,,0,0
"saphdnut",2020,3,0.0113,0.0355,0.0016,,0.0185,3.345,0,0,1,,0,0
"saphdnut",2020,4,0.00345,0.01285,0.0016,,0.0055,7.2,0,0,1,,1,0
"saphdnut",2020,5,0.0122,0.06295,0.00165,0.0153,0.0158,3.88,0,0,1,0,0,0
"saphdnut",2020,6,0.0142,0.0249,0.0016,,0.0055,10.68,0,0,1,,1,0
"saphdnut",2020,7,0.0282,0.0068,0.0048,0.00145,0.00625,12.26,0,1,0,0,0,0
"saphdnut",2020,8,0.0372,0.03975,0.01005,0.00925,0.0193,11.7,0,0,0,0,0,0
"saphdnut",2020,9,0.02155,0.03395,0.00775,0.0158,0.02355,9.16,0,0,0,0,0,0
"saphdnut",2020,10,0.0248,0.0364,0.00275,0.01065,0.0134,6.01,0,0,0,0,0,0
"saphdnut",2020,11,0.0267,0.04005,0.0016,,0.01045,3.38,0,0,1,,0,0
"saphdnut",2020,12,0.02445,0.0126,0.0016,,0.0055,3.895,0,0,1,,1,0
"saphdnut",2021,1,0.0016,0.0062,0.0016,,0.0055,4.26,1,1,1,,1,0
"saphdnut",2021,2,0.01235,0.0062,0.0016,,0.0055,3.575,0,1,1,,1,0
"saphdnut",2021,3,0.00645,0.0149,0.0019,,0.0055,,0,0,0,,1,
"saphdnut",2021,4,0.0072,0.0062,0.0016,,0.0055,4.66,0,1,1,,1,0
"saphdnut",2021,5,0.00975,0.01035,0.0016,,0.0055,4.9,0,0,1,,1,0
"saphdnut",2021,6,0.01665,0.0062,0.0016,,0.0055,6.335,0,1,1,,1,0
"saphdnut",2021,7,0.0217,0.0062,0.0016,,0.0055,12.315,0,1,1,,1,0
"saphdnut",2021,8,0.0252,0.0062,0.0083,,0.0055,15.805,0,1,0,,1,0
"saphdnut",2021,9,0.0252,0.00755,0.00885,,0.0055,10.565,0,1,0,,1,0
"saphdnut",2021,10,0.02485,0.05235,0.003,,0.0055,4.755,0,0,0,,1,0
"saphdnut",2021,11,0.02735,0.01395,0.0016,,0.0055,4.02,0,0,1,,1,0
"saphdnut",2021,12,0.0239,0.0139,0.0016,,0.0055,5.23,0,0,1,,1,0
"saphdnut",2022,1,0.0229,0.02485,0.0016,,0.0055,2.59,0,0,1,,1,0
"saphdnut",2022,2,0.0148,0.0119,0.0016,,0.0055,1.99,0,0,1,,1,0
"saphdnut",2022,3,0.0137,0.04615,0.0016,,0.0058,3.6,0,0,1,,1,0
"saphdnut",2022,4,0.00755,0.02065,0.0016,,0.0055,5.15,0,0,1,,1,0
"saphdnut",2022,6,0.02715,0.0062,0.0016,,0.0055,8.435,0,1,1,,1,0
"saphdnut",2022,7,0.03205,0.0062,0.0016,,0.0055,21.69,0,1,1,,1,0
"saphdnut",2022,8,0.0279,0.0507,0.00165,,0.0055,10.565,0,0,0,,1,0
"saphdnut",2022,9,0.0246,0.0356,0.0016,,0.0055,9.825,0,0,1,,1,0
"saphdnut",2022,10,0.0293,0.0279,0.0018,,0.0055,7.69,0,0,1,,1,0
"saphdnut",2022,11,0.03875,0.0275,0.0028,,0.0055,2.37,0,0,0,,1,0
"saphdnut",2022,12,0.033,0.0178,0.0016,,0.0055,3.33,0,0,1,,1,0
"sapldnut",2002,1,0.00666666666666667,,,0.016,0.019,,0,,,0,0,
"sapldnut",2002,2,0.0163333333333333,0.0203333333333333,,,0.0216666666666667,,0,0,,,0,
"sapldnut",2002,3,0.0163333333333333,0.012,0.004,,0.0143333333333333,,0,0,1,,0,
"sapldnut",2002,4,0.025,0.0863333333333333,0.004,0.037,0.04,13,0,0,1,0,0,0
"sapldnut",2002,5,0.0506666666666667,0.119,0.004,,0.0246666666666667,11.1333333333333,0,0,1,,0,0
"sapldnut",2002,6,0.032,0.0216666666666667,0.012,0.009,0.021,11.9,0,0,0,0,0,0
"sapldnut",2002,7,0.0463333333333333,0.0386666666666667,0.0106666666666667,0.067,0.0776666666666667,12.0666666666667,0,0,0,0,0,0
"sapldnut",2002,8,0.0573333333333333,0.159666666666667,0.0293333333333333,0.00666666666666667,0.036,7.93333333333333,0,0,0,0,0,0
"sapldnut",2002,9,0.049,0.174333333333333,0.0216666666666667,0.0626666666666667,0.0843333333333333,5.76666666666667,0,0,0,0,0,0
"sapldnut",2002,10,0.047,0.115333333333333,0.013,0.0723333333333333,0.0853333333333333,4.46666666666667,0,0,0,0,0,0
"sapldnut",2002,11,0.0476666666666667,0.125333333333333,0.004,,0.066,5.43333333333333,0,0,1,,0,0
"sapldnut",2002,12,0.0336666666666667,0.0426666666666667,0.004,,0.0126666666666667,2.13333333333333,0,0,1,,0,0
"sapldnut",2003,1,0.0156666666666667,0.0381666666666667,0.004,,0.0176666666666667,5.23333333333333,0,0,1,,0,0
"sapldnut",2003,2,0.0133333333333333,0.0208333333333333,0.004,,0.0335,10.0333333333333,0,0,1,,0,0
"sapldnut",2003,3,0.0165,0.0825,0.004,,0.0226666666666667,8.45,0,0,1,,0,0
"sapldnut",2003,4,0.0206666666666667,0.1075,0.004,,0.0496666666666667,4.33333333333333,0,0,1,,0,0
"sapldnut",2003,5,0.026,0.101,0.004,,0.0261666666666667,6.31666666666667,0,0,1,,0,0
"sapldnut",2003,6,0.0293333333333333,0.0826666666666667,0.004,,0.0216666666666667,19.0666666666667,0,0,1,,0,0
"sapldnut",2003,7,0.035,0.0883333333333333,0.004,,0.0228333333333333,13,0,0,1,,0,0
"sapldnut",2003,8,0.0365,0.0606666666666667,0.0055,0.0236,0.0286666666666667,11.65,0,0,1,0,0,0
"sapldnut",2003,9,0.019,0.0328333333333333,0.0438333333333333,0.0451666666666667,0.089,9.75,0,0,0,0,0,0
"sapldnut",2003,10,0.0451666666666667,0.0315,0.00666666666666667,0.0251666666666667,0.0318333333333333,8.31666666666667,0,0,0,0,0,0
"sapldnut",2003,11,0.0271666666666667,0.0271666666666667,0.004,,0.0433333333333333,7.23333333333333,0,0,1,,0,0
"sapldnut",2003,12,0.0335,0.0198333333333333,0.004,,0.0085,8.11666666666667,0,0,1,,0,0
"sapldnut",2004,1,0.0891666666666667,0.00516666666666667,0.004,,0.00766666666666667,9.9,0,1,1,,0,0
"sapldnut",2004,2,0.0778333333333333,0.0065,0.004,,0.004,11.15,0,0,1,,1,0
"sapldnut",2004,3,0.0563333333333333,0.0135,0.004,,0.004,7.71666666666667,0,0,1,,1,0
"sapldnut",2004,4,0.0748333333333333,0.06,0.004,,0.004,6.83333333333333,0,0,1,,1,0
"sapldnut",2004,5,0.0846666666666667,,0.004,,0.0118333333333333,13.0166666666667,0,,1,,0,0
"sapldnut",2004,6,0.14,0.00816666666666667,0.004,,0.004,31,0,0,1,,1,0
"sapldnut",2004,7,0.169,,0.004,,0.004,10.8833333333333,0,,1,,1,0
"sapldnut",2004,8,0.281,,,0.068,0.0848333333333333,6.56666666666667,0,,,0,0,0
"sapldnut",2004,9,0.138333333333333,,,0.085,0.106666666666667,5.6,0,,,0,0,0
"sapldnut",2004,10,0.0995,0.0346666666666667,0.004,0.0284,0.0323333333333333,4.86666666666667,0,0,1,0,0,0
"sapldnut",2004,11,0.1155,0.0606666666666667,0.004,,0.0343333333333333,9.65,0,0,1,,0,0
"sapldnut",2004,12,0.0785,0.0235,0.004,,0.0313333333333333,9.08333333333333,0,0,1,,0,0
"sapldnut",2005,1,0.0267833333333333,0.0170833333333333,0.004,,0.00495,8.8,0,0,1,,1,0
